,job_title,company_name,inferred_city,inferred_state,inferred_country,post_date,salary_offered
7836,Data Scientist,COMERICA BANK,Dallas,Texas,United states,8/23/2019,
7837,Data Scientist,AZIMUTH CORPORATION,Washington,District of columbia,United states,8/23/2019,
7838,Data Scientist,3M,Maplewood,Minnesota,United states,8/23/2019,
7839,Data Scientist,CYBERCODERS,San francisco,California,United states,8/22/2019,
7840,Data Scientist,SYNECHRON INC.,Jersey city,New jersey,United states,8/19/2019,
7841,Data Scientist,EPSILON,Chicago,Illinois,United states,8/23/2019,
7842,Data Scientist,CONVERSANT MEDIA,Chicago,Illinois,United states,8/23/2019,
7843,Data Scientist,3M,Maplewood,Minnesota,United states,8/23/2019,
7844,Data Scientist,SALESFORCE,San francisco,California,United states,8/23/2019,
7845,Data Scientist,RIBOMETRIX,Durham,North carolina,United states,8/23/2019,
7846,Data Scientist,FACEBOOK,Menlo park,California,United states,8/23/2019,
7847,Data Scientist,HUMANA,Boston,Massachusetts,United states,8/23/2019,
7848,Data Scientist,RELAYR,Chicago,Illinois,United states,8/23/2019,
7849,Data Scientist,NATIONAL GENERAL INSURANCE,Nashville,Tennessee,United states,8/23/2019,
7850,Data Scientist,INFOGIX,Naperville,Illinois,United states,8/23/2019,
7851,Data Scientist,LEIDOS,Charlottesville,Virginia,United states,8/22/2019,
7852,Data Scientist,BLUE CROSS BLUE SHIELD OF IL,Richardson,Texas,United states,8/23/2019,
7853,Data Scientist,ENGIE INSIGHT,Boston,Massachusetts,United states,8/23/2019,
7854,Data Scientist,NEXTERA ENERGY,Juno beach,Florida,United states,8/23/2019,
7855,Data Scientist,BOSCH GROUP,Sunnyvale,California,United states,8/22/2019,
7856,Data Scientist,FANATICS INC.,San mateo,California,United states,8/23/2019,
7857,Data Scientist,3M,Maplewood,Minnesota,United states,8/23/2019,
7858,Data Scientist,THOMSON REUTERS,Mclean,Virginia,United states,8/23/2019,
7859,Data Scientist,LEIDOS,,Maryland,United states,8/22/2019,
7861,Data Scientist,FORD MOTOR COMPANY,Dearborn,Michigan,United states,7/26/2019,
7862,Data Scientist,H2O.AI,Mountain view,California,United states,8/23/2019,
7863,Data Scientist,CYBERCODERS,Santa barbara,California,United states,8/23/2019,
7864,Data Scientist,SOFTWARE TECHNOLOGY INC,Mettawa,Illinois,United states,8/23/2019,
7865,Data Scientist,CYBERCODERS,Mountain view,California,United states,8/23/2019,
7866,Data Scientist,CYBERCODERS,San francisco,California,United states,8/23/2019,
7867,Data Scientist,105 ICF RESOURCES,Fairfax,Virginia,United states,8/23/2019,
7868,Data Scientist,ROBERT HALF TECHNOLOGY,Irving,Texas,United states,8/23/2019,
7869,Data Scientist,AIC (PART OF ACS GROUP),Bedminster,New jersey,United states,8/23/2019,
7870,Data Scientist,BEACON HEALTH OPTIONS,Boston,Massachusetts,United states,8/23/2019,
7871,Data Scientist,DISYS,Fort worth,Texas,United states,8/23/2019,
7872,Data Scientist,MONSTER,,Massachusetts,United states,8/23/2019,
7873,Data Scientist,ADAM KAY GROUP,Saint joseph,Michigan,United states,8/23/2019,
7874,Data Scientist,AMERICAN CYBERSYSTEMS,San jose,California,United states,8/23/2019,
7875,Data Scientist,AIC,Bedminster,New jersey,United states,8/23/2019,
7876,Data Scientist,EPITEC,Bellevue,Washington,United states,8/23/2019,
7877,Data Scientist,INFOVISION,Piscataway,New jersey,United states,8/23/2019,
7878,Data Scientist,TEKSYSTEMS,Alpharetta,Georgia,United states,8/23/2019,
7879,Data Scientist,NIGEL FRANK INTERNATIONAL US,New york,New york,United states,8/23/2019,
7880,Data Scientist,NIGEL FRANK INTERNATIONAL US,Boston,Massachusetts,United states,8/23/2019,
7881,Data Scientist,TMX FINANCE FAMILY OF COMPANIES,Carrollton,Texas,United states,8/23/2019,
7882,Data Scientist,TMX FINANCE FAMILY OF COMPANIES,Carrollton,Texas,United states,8/23/2019,
7883,Data Scientist,WASTE MANAGEMENT (CORPORATE OFFICE),Houston,Texas,United states,8/23/2019,
7884,Data Scientist,DISCOUNT TIRE CORPORATE CAREERS,Scottsdale,Arizona,United states,8/23/2019,
7885,Data Scientist,PARSONS,,New jersey,United states,8/23/2019,
7886,Data Scientist,APEX SYSTEMS,Stamford,Connecticut,United states,8/23/2019,
7887,Data Scientist,MONSTER,,Massachusetts,United states,8/23/2019,
7888,Data Scientist,CHARTER COMMUNICATIONS,Stamford,Connecticut,United states,8/23/2019,
7889,Data Scientist,APEX SYSTEMS,Stamford,Connecticut,United states,8/23/2019,
7890,Data Scientist,ACCENTURE,Portland,Oregon,United states,8/24/2019,
7891,Data Scientist,CLEAN HARBORS,,Massachusetts,United states,8/23/2019,
7892,Data Scientist,COHEN VETERANS BIOSCIENCE,New york,New york,United states,8/23/2019,
7893,Data Scientist,KFORCE TECHNOLOGY STAFFING,Columbia,Maryland,United states,8/25/2019,
7894,Data Scientist,KFORCE TECHNOLOGY STAFFING,Stamford,Connecticut,United states,8/25/2019,
7895,Data Scientist,VSP,Rancho cordova,California,United states,8/24/2019,
7896,Data Scientist,WALMART,Bentonville,Arkansas,United states,8/24/2019,
7897,Data Scientist,MARITZ,Fenton,Missouri,United states,8/24/2019,
7898,Data Scientist,MARITZ,Fenton,Missouri,United states,8/23/2019,
7899,Data Scientist,UNITEDHEALTH GROUP INC,Boston,Massachusetts,United states,8/24/2019,
7900,Data Scientist,CYBERCODERS,Santa clara,California,United states,8/24/2019,
7901,Data Scientist,VANGUARD,Malvern,Pennsylvania,United states,7/24/2019,
7902,Data Scientist,KANE PARTNERS,King of prussia,Pennsylvania,United states,8/24/2019,
7903,Data Scientist,CAPITAL ONE - US,Mclean,Virginia,United states,8/25/2019,
7904,Data Scientist,VCU HEALTH SYSTEM,Richmond,Virginia,United states,8/25/2019,
7905,Data Scientist,CAPITAL ONE - US,Mclean,Virginia,United states,8/25/2019,
7906,Data Scientist,USAA,San antonio,Texas,United states,8/25/2019,
7907,Data Scientist,ARAMARK,Philadelphia,Pennsylvania,United states,8/25/2019,
7908,Data Scientist,B3 GROUP INC,Washington,District of columbia,United states,8/25/2019,
7909,Data Scientist,SPECTRUM,Stamford,Connecticut,United states,8/25/2019,
7910,Data Scientist,WALMART,Sunnyvale,California,United states,8/25/2019,
7911,Data Scientist,XPO LOGISTICS,Ann arbor,Michigan,United states,8/25/2019,
7912,Data Scientist,FCA,Detroit,Michigan,United states,8/25/2019,
7913,Data Scientist,GAC R&D CENTER SILICON VALLEY INC.,Sunnyvale,California,United states,8/24/2019,
7914,Data Scientist,HIGHMARK HEALTH,Pittsburgh,Pennsylvania,United states,8/25/2019,
7915,Data Scientist,WALMART ECOMMERCE,Sunnyvale,California,United states,8/25/2019,
7916,Data Scientist,CAPITAL ONE - US,Mclean,Virginia,United states,8/25/2019,
7917,Data Scientist,UNITED SOFTWARE GROUP,Marlborough,Massachusetts,United states,8/25/2019,
7918,Data Scientist,ERICSSON INC,Plano,Texas,United states,8/25/2019,
7919,Data Scientist,INSTANTSERVE,Secaucus,New jersey,United states,8/25/2019,
7920,Data Scientist,PWC,,New york,United states,8/25/2019,
7921,Data Scientist,PWC,,New york,United states,8/25/2019,
7922,Data Scientist,PWC,Franklin square,New york,United states,8/25/2019,
7923,Data Scientist,PWC,,New york,United states,8/25/2019,
7924,Data Scientist,SIGNATURE SCIENCE,,New jersey,United states,8/25/2019,
7925,Data Scientist,KPMG,Atlanta,Georgia,United states,8/25/2019,
7926,Data Scientist,DOMINO'S,Ann arbor,Michigan,United states,8/26/2019,
7927,Data Scientist,CYBERCODERS,Boston,Massachusetts,United states,8/26/2019,
7928,Data Scientist,CYBERCODERS,Santa clara,California,United states,8/26/2019,
7929,Data Scientist,CYBERCODERS,San francisco,California,United states,8/26/2019,
7930,Data Scientist,FORD MOTOR COMPANY,Dearborn,Michigan,United states,8/12/2019,
7931,Data Scientist,CYBERCODERS,San francisco,California,United states,8/26/2019,
7932,Data Scientist,FORD MOTOR COMPANY,Dearborn,Michigan,United states,8/12/2019,
7933,Data Scientist,CYBERCODERS,Glendale,California,United states,8/26/2019,
7934,Data Scientist,COHEN VETERANS BIOSCIENCE,New york,New york,United states,8/26/2019,
7935,Data Scientist,105 ICF RESOURCES,Fairfax,Virginia,United states,8/26/2019,
7936,Data Scientist,COMCAST,Philadelphia,Tennessee,United states,8/25/2019,
7937,Data Scientist,CYBERCODERS,Woodbridge,New jersey,United states,8/26/2019,
7938,Data Scientist,CCC INFORMATION SERVICES INC.,Austin,Texas,United states,8/26/2019,
7939,Data Scientist,PHILLIPS,West,Texas,United states,8/27/2019,
7940,Data Scientist,KEY BANK- CORPORATE,Chicago,Illinois,United states,8/26/2019,
7941,Data Scientist,PHILLIPS,West,Texas,United states,8/27/2019,
7942,Data Scientist,GOHEALTH,Chicago,Illinois,United states,8/27/2019,
7943,Data Scientist,CITIHUB INC.,New york,New york,United states,8/26/2019,
7944,Data Scientist,JEFFERSON FRANK,Charlotte,North carolina,United states,8/26/2019,
7945,Data Scientist,SYNTAGMA GROUP,Needham,Massachusetts,United states,8/26/2019,
7946,Data Scientist,JOHNSON SERVICE GROUP,Tampa,Florida,United states,8/26/2019,
7947,Data Scientist,SALT LAKE COMMUNITY COLLEGE.,Salt lake city,Utah,United states,8/26/2019,
7948,Data Scientist,ITCONNECTUS,Atlanta,Georgia,United states,8/26/2019,
7949,Data Scientist,THE JUDGE GROUP,Detroit,Michigan,United states,8/22/2019,
7950,Data Scientist,PWC,New york,New york,United states,8/25/2019,
7951,Data Scientist,MACROPACE TECHNOLOGIES,Santa clara,California,United states,8/26/2019,
7952,Data Scientist,PWC,Hempstead,New york,United states,8/25/2019,
7953,Data Scientist,PWC,Ruskin,Florida,United states,8/25/2019,
7954,Data Scientist,JEFFERSON FRANK,Philadelphia,Pennsylvania,United states,8/26/2019,
7955,Data Scientist,NIGEL FRANK INTERNATIONAL US,Philadelphia,Pennsylvania,United states,8/26/2019,
7956,Data Scientist,STRAYER UNIVERSITY,Herndon,Virginia,United states,8/27/2019,
7957,Data Scientist,CAPGEMINI,New york,New york,United states,8/27/2019,
7958,Data Scientist,360I,New york,New york,United states,8/27/2019,
7959,Data Scientist,IBM,United,Pennsylvania,United states,8/27/2019,
7960,Data Scientist,UST GLOBAL,Austin,Texas,United states,8/27/2019,
7961,Data Scientist,PRIMELENDING,Dallas,Texas,United states,8/27/2019,
7962,Data Scientist,GENERAL DYNAMICS MISSION SYSTEMS,Chantilly,Virginia,United states,8/27/2019,
7963,Data Scientist,NEIMAN MARCUS,Dallas,Texas,United states,8/27/2019,
7964,Data Scientist,PRICELINE.COM,New york,New york,United states,8/27/2019,
7965,Data Scientist,CAREX CONSULTING GROUP,Austin,Texas,United states,8/27/2019,
7966,Data Scientist,CUMMINS INC.,Columbus,Indiana,United states,8/27/2019,
7967,Data Scientist,METRON,Reston,Virginia,United states,8/27/2019,
7968,Data Scientist,STEVENS INSTITUTE OF TECHNOLOGY,Hoboken,New jersey,United states,8/27/2019,
7969,Data Scientist,HUMANA,Louisville,Kentucky,United states,8/27/2019,
7970,Data Scientist,CONVOY,Seattle,Washington,United states,8/27/2019,
7971,Data Scientist,SOCIAL SCIENCE RESEARCH SOLUTIONS (SSRS),,Pennsylvania,United states,8/27/2019,
7972,Data Scientist,TRUNK CLUB,Chicago,Illinois,United states,8/27/2019,
7973,Data Scientist,RIPPLE,San francisco,California,United states,8/27/2019,
7974,Data Scientist,SEMA4,Stamford,Connecticut,United states,8/27/2019,
7975,Data Scientist,CYBERCODERS,Boston,Massachusetts,United states,8/27/2019,
7976,Data Scientist,COLLABERA,Pennington,New jersey,United states,8/26/2019,
7977,Data Scientist,APPLE,Santa clara,California,United states,8/27/2019,
7978,Data Scientist,CYBERCODERS,Torrance,California,United states,8/27/2019,
7979,Data Scientist,FORD MOTOR COMPANY,Dearborn,Michigan,United states,8/26/2019,
7980,Data Scientist,CYBERCODERS,San francisco,California,United states,8/27/2019,
7981,Data Scientist,COLLABERA,Irving,Texas,United states,8/26/2019,
7982,Data Scientist,CYBERCODERS,Woodbridge,New jersey,United states,8/27/2019,
7983,Data Scientist,CYBERCODERS,Boston,Massachusetts,United states,8/27/2019,
7984,Data Scientist,CYBERCODERS,Annapolis,Maryland,United states,8/27/2019,
7985,Data Scientist,CYBERCODERS,East hanover,New jersey,United states,8/27/2019,
7986,Data Scientist,UNLEARN.AI,San francisco,California,United states,8/27/2019,
7987,Data Scientist,NORTHROP GRUMMAN,Monterey,California,United states,8/27/2019,
7988,Data Scientist,US DEPARTMENT OF DEFENSE,,Missouri,United states,8/27/2019,
7989,Data Scientist,COMPETITIVE INNOVATIONS,Arlington,Virginia,United states,8/27/2019,
7990,Data Scientist,CBRE,Boston,Massachusetts,United states,8/27/2019,
7991,Data Scientist,SENSOR TOWER,San francisco,California,United states,8/27/2019,
7992,Data Scientist,TURNITIN,Oakland,California,United states,8/27/2019,
7993,Data Scientist,BANK OF AMERICA,Charlotte,North carolina,United states,8/27/2019,
7994,Data Scientist,CONTINENTAL WESTERN GROUP,Urbandale,Iowa,United states,8/27/2019,
7995,Data Scientist,VATHES,Houston,Texas,United states,8/27/2019,
7996,Data Scientist,AMAZON.COM SERVICES,Seattle,Washington,United states,8/27/2019,
7997,Data Scientist,SUPPLYFRAME,Los angeles,California,United states,8/27/2019,
7998,Data Scientist,SLEEP NUMBER,San jose,California,United states,8/27/2019,
7999,Data Scientist,UNITEDHEALTH GROUP,Boston,Massachusetts,United states,8/27/2019,
8000,Data Scientist,SKYROCKET VENTURES,Sunnyvale,California,United states,8/27/2019,
8001,Data Scientist,MACROPACE TECHNOLOGIES,Santa clara,California,United states,8/27/2019,
8002,Data Scientist,WIDENET CONSULTING,Seattle,Washington,United states,8/27/2019,
8003,Data Scientist,TERMINAL CONTACTS,Irving,Texas,United states,8/27/2019,
8004,Data Scientist,SOLUTION PARTNERS,Chicago,Illinois,United states,8/27/2019,
8006,Data Scientist,JEFFERSON FRANK,Indianapolis,Indiana,United states,8/27/2019,
8007,Data Scientist,EMBLEMHEALTH,New york,New york,United states,8/27/2019,
8008,Data Scientist,EMBLEMHEALTH,New york,New york,United states,8/27/2019,
8009,Data Scientist,JEFFERSON FRANK,Cincinnati,Ohio,United states,8/27/2019,
8010,Data Scientist,NEXT TRUCKING,Los angeles,California,United states,8/28/2019,
8011,Data Scientist,BIOREFERENCE LABS,Gaithersburg,Maryland,United states,8/27/2019,
8012,Data Scientist,RTL NETWORKS,Quantico,Virginia,United states,8/28/2019,
8013,Data Scientist,SCIENCE,San francisco,California,United states,8/28/2019,
8014,Data Scientist,CYBERCODERS,Cambridge,Massachusetts,United states,8/28/2019,
8015,Data Scientist,COLLABERA,Katy,Texas,United states,8/28/2019,
8016,Data Scientist,CYBERCODERS,Torrance,California,United states,8/28/2019,
8017,Data Scientist,CITY BRASIL,Los angeles,California,United states,8/28/2019,
8018,Data Scientist,THOMSON REUTERS,Mclean,Virginia,United states,8/22/2019,
8019,Data Scientist,LOCKHEED MARTIN CORPORATION,Orlando,Florida,United states,8/22/2019,
8020,Data Scientist,AMAZON.COM SERVICES,San francisco,California,United states,8/22/2019,
8021,Data Scientist,CUMMINS INC.,Columbus,Indiana,United states,8/19/2019,
8022,Data Scientist,BUTTERFLY NETWORK,New york,New york,United states,8/17/2019,
8023,Data Scientist,APOGEE INTEGRATION,Alexandria,Virginia,United states,7/20/2019,
8024,Data Scientist,J S TEKSYS,Richmond,Virginia,United states,8/19/2019,
8025,Data Scientist,THERMO FISHER SCIENTIFIC,Carlsbad,California,United states,8/19/2019,
8026,Data Scientist,WORKBOARD,Portland,Oregon,United states,8/19/2019,
8027,Data Scientist,SIGNATURE SCIENCE,Austin,Texas,United states,8/20/2019,
8028,Data Scientist,THE HARTFORD,Hartford,Connecticut,United states,8/20/2019,
8029,Data Scientist,TIAA,Charlotte,North carolina,United states,8/20/2019,
8030,Data Scientist,CH2M,Washington,District of columbia,United states,8/20/2019,
8031,Data Scientist,REFINITIV,New york,New york,United states,7/21/2019,
8032,Data Scientist,U.S. BANK,Horsham,Pennsylvania,United states,8/20/2019,
8033,Data Scientist,PROCTER AND GAMBLE,Cincinnati,Ohio,United states,8/20/2019,
8034,Data Scientist,USERTESTING,Atlanta,Georgia,United states,8/20/2019,
8035,Data Scientist,SOUTHERN CALIFORNIA EDISON,Rosemead,California,United states,8/20/2019,
8036,Data Scientist,MACY'S,New york,New york,United states,8/21/2019,
8037,Data Scientist,WSP USA,San diego,California,United states,8/21/2019,
8038,Data Scientist,CHUBB,Jersey city,New jersey,United states,8/21/2019,
8039,Data Scientist,ADPERIO,Denver,Colorado,United states,8/21/2019,
8040,Data Scientist,E*TRADE FINANCIAL,Menlo park,California,United states,8/20/2019,
8041,Data Scientist,LENOVO,Morrisville,North carolina,United states,8/21/2019,
8042,Data Scientist,LEIDOS,Morgantown,West virginia,United states,8/20/2019,
8043,Data Scientist,PRAGMATICS,Reston,Virginia,United states,8/21/2019,
8044,Data Scientist,PROGRESSIVE LEASING,Draper,Utah,United states,8/21/2019,
8045,Data Scientist,HALLMARK,Center,Missouri,United states,8/21/2019,
8046,Data Scientist,ECS FEDERAL,Fairfax,Virginia,United states,8/21/2019,
8047,Data Scientist,DIRECT SUPPLY,Milwaukee,Wisconsin,United states,8/21/2019,
8048,Data Scientist,ACCENTURE,Arlington,Virginia,United states,8/21/2019,
8049,Data Scientist,CLICKBOOTH,Denver,Colorado,United states,8/21/2019,
8050,Data Scientist,INVISION,Denver,Colorado,United states,8/21/2019,
8051,Data Scientist,INTUITIVE SURGICAL,Norcross,Georgia,United states,8/21/2019,
8052,Data Scientist,PROCTER AND GAMBLE,Cincinnati,Ohio,United states,8/21/2019,
8053,Data Scientist,HEALTHFIRST,New york,New york,United states,8/21/2019,
8054,Data Scientist,ACORNS,Irvine,California,United states,8/21/2019,
8055,Data Scientist,STATE OF MINNESOTA,Saint paul,Minnesota,United states,8/21/2019,
8056,Data Scientist,STORYFIT,United,Pennsylvania,United states,8/22/2019,
8057,Data Scientist,PLURALSIGHT,South jordan,Utah,United states,8/21/2019,
8058,Data Scientist,BOSCH GROUP,Sunnyvale,California,United states,8/22/2019,
8059,Data Scientist,IBM,United,Pennsylvania,United states,8/22/2019,
8060,Data Scientist,ROOT INSURANCE COMPANY,Columbus,Ohio,United states,8/21/2019,
8061,Data Scientist,HUMANA,Boston,Massachusetts,United states,8/23/2019,
8062,Data Scientist,OHIO UNIVERSITY,Athens,Ohio,United states,8/23/2019,
8063,Data Scientist,AMAZON.COM SERVICES,Cambridge,Massachusetts,United states,8/23/2019,
8064,Data Scientist,BANKUNITED,Miami lakes,Florida,United states,8/23/2019,
8065,Data Scientist,DIRECT AUTO INSURANCE,Nashville,Tennessee,United states,8/23/2019,
8066,Data Scientist,LEIDOS,,Maryland,United states,8/22/2019,
8067,Data Scientist,GOOGLE,Mountain view,California,United states,8/22/2019,
8068,Data Scientist,UNIVERSAL ORLANDO RESORT,Orlando,Florida,United states,8/23/2019,
8069,Data Scientist,BAYER,Chesterfield,Missouri,United states,8/17/2019,
8070,Data Scientist,KPMG,New york,New york,United states,8/18/2019,
8071,Data Scientist,KPMG,New york,New york,United states,8/18/2019,
8072,Data Scientist,DATAROBOT,Hartford,Connecticut,United states,7/25/2019,
8073,Data Scientist,MOLOCO,Palo alto,California,United states,8/19/2019,
8074,Data Scientist,SPOTIFY,New york,New york,United states,8/20/2019,
8075,Data Scientist,STANLEY BLACK & DECKER,New britain,Connecticut,United states,8/20/2019,
8076,Data Scientist,MORGAN STANLEY,New york,New york,United states,8/20/2019,
